ID,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,target
4810,0.02,18.01,0.09,0.12,0.06,0.16,0.08,0.09,0.52,0.0,0.51,0.125,9.29,0.29,0.002,5.16,0.84,0.04,0.03,0.01,0
1900,4.67,20.36,0.65,0.88,0.08,5.48,0.61,1.93,0.02,0.49,0.007,0.194,11.75,1.17,0.008,44.83,1.5,0.06,0.21,0.02,0
4000,0.04,21.09,0.03,2.53,0.01,0.44,0.01,0.07,0.9,0.0,0.65,0.1,2.01,0.54,0.003,0.86,2.8,0.08,0.05,0.05,0
3280,0.04,7.97,1.01,1.75,0.04,1.09,0.85,0.39,1.47,0.58,0.58,0.154,3.16,2.09,0.002,11.27,0.59,0.0,0.33,0.04,0
2178,0.27,9.92,0.01,1.98,0.003,3.08,0.66,1.26,1.33,0.34,0.006,0.164,2.65,1.74,0.0,16.0,1.18,0.01,0.42,0.01,0
3263,0.26,28.75,0.36,1.87,0.04,1.38,0.65,0.72,0.57,0.37,0.007,0.153,15.94,1.71,0.003,18.22,2.14,0.1,0.49,0.09,0
5205,0.09,24.05,0.03,0.42,0.09,0.08,0.01,0.72,0.87,0.0,0.001,0.033,18.67,0.02,0.004,4.47,0.04,0.08,0.06,0.04,0
1275,3.01,23.09,0.17,1.04,0.1,4.04,0.16,1.34,0.36,0.0,0.84,0.07,8.5,1.13,0.007,30.16,4.78,0.09,0.09,0.05,0
6467,0.04,2.81,0.02,1.47,0.03,0.07,0.1,1.88,1.34,0.28,0.003,0.116,3.27,1.76,0.009,2.46,0.78,0.08,0.04,0.06,0
5827,0.02,23.2,0.04,0.9,0.05,0.01,0.05,1.81,0.0,0.0,0.003,0.12,2.51,0.91,0.008,5.42,0.83,0.03,0.03,0.01,0
5906,0.0,9.97,0.06,0.74,0.04,0.21,0.05,0.88,1.13,0.5,0.5,0.03,9.01,1.17,0.006,1.27,0.95,0.09,0.01,0.03,0
2426,0.09,6.7,0.02,2.35,0.002,7.17,0.5,1.04,0.63,0.09,0.007,0.179,7.76,1.46,0.001,8.62,0.51,0.04,0.08,0.09,0
4559,0.02,4.62,0.04,0.36,0.06,0.09,0.04,0.1,0.37,0.03,0.008,0.081,10.84,0.46,0.007,0.34,0.33,0.03,0.04,0.03,0
7735,0.06,5.54,0.09,0.5,0.07,0.06,0.03,0.08,1.04,0.0,0.0,0.2,17.08,1.37,0.005,5.08,4.52,0.06,0.09,0.05,0
3090,0.06,21.74,0.46,3.7,0.03,6.25,0.23,0.76,1.16,0.79,0.79,0.049,17.59,1.46,0.006,8.68,4.29,0.07,0.08,0.0,1
535,0.19,27.55,0.001,3.27,0.002,1.03,0.13,0.93,0.85,0.1,0.001,0.167,15.41,1.29,0.01,59.26,0.8,0.07,0.07,0.0,0
1950,3.92,15.62,0.85,3.86,0.03,3.21,0.07,0.67,0.08,0.61,0.61,0.123,4.12,1.81,0.0,46.3,0.32,0.03,0.06,0.01,1
1663,1.84,15.31,0.61,0.39,0.1,8.17,0.14,0.8,0.25,0.64,0.64,0.096,13.1,1.51,0.009,4.21,7.43,0.06,0.08,0.04,0
3889,0.09,19.75,0.27,2.69,0.11,7.2,0.1,0.02,0.06,0.54,0.54,0.081,3.56,1.56,0.007,10.27,7.78,0.05,0.09,0.06,0
2458,0.39,21.14,0.04,3.72,0.002,4.27,0.52,0.96,1.45,0.44,0.007,0.039,0.55,1.98,0.005,4.27,6.49,0.06,0.33,0.03,0
4902,0.03,8.11,0.04,0.19,0.04,0.14,0.03,0.03,1.47,0.0,0.97,0.166,12.39,0.88,0.005,5.4,1.47,0.05,0.04,0.01,0
4286,0.03,23.91,0.03,2.55,0.03,0.07,0.01,0.04,0.07,0.0,0.77,0.042,16.71,0.24,0.009,5.46,0.9,0.05,0.06,0.06,0
7642,0.09,13.79,0.08,1.78,0.01,0.04,0.06,1.4,0.54,0.0,0.0,0.041,12.2,1.25,0.008,4.49,4.27,0.03,0.0,0.06,0
4893,0.03,2.15,0.09,0.43,0.09,0.01,0.06,0.01,0.04,0.0,0.84,0.11,11.04,0.73,0.002,8.69,0.16,0.09,0.05,0.06,0
4771,0.04,4.61,0.09,0.65,0.05,0.17,0.01,0.01,0.15,0.0,0.004,0.154,12.44,0.81,0.006,3.59,0.81,0.06,0.04,0.01,0
6427,0.06,17.35,0.08,0.38,0.09,0.18,0.09,0.27,0.61,0.65,0.65,0.137,7.77,1.94,0.0,1.79,0.03,0.02,0.1,0.06,0
661,4.69,20.94,0.001,1.34,0.001,3.48,0.15,0.54,1.4,0.55,0.55,0.073,16.37,1.41,0.006,29.51,4.2,0.04,0.16,0.04,0
6881,0.04,8.88,0.01,0.44,0.06,0.07,0.01,0.16,0.39,0.41,0.006,0.037,17.2,1.21,0.005,3.91,0.53,0.02,0.08,0.06,0
7628,0.1,10.41,0.08,1.51,0.0,0.09,0.06,0.13,0.8,0.0,0.0,0.104,8.58,1.89,0.004,7.61,2.43,0.09,0.09,0.05,0
7180,0.04,3.95,0.07,1.76,0.08,0.01,0.06,0.71,1.43,0.58,0.58,0.144,2.58,1.04,0.009,0.73,4.28,0.05,0.02,0.01,0
3136,0.09,27.37,0.23,2.51,0.01,2.77,0.8,0.27,0.93,0.5,0.5,0.07,16.13,1.62,0.002,48.1,4.16,0.06,0.11,0.02,0
6451,0.03,28.81,0.01,0.68,0.01,0.08,0.09,1.73,0.06,0.42,0.003,0.064,15.42,1.99,0.004,0.61,3.59,0.06,0.03,0.01,0
4360,0.02,27.93,0.04,0.95,0.04,0.15,0.02,0.08,0.84,0.0,0.004,0.043,2.32,0.51,0.007,7.38,4.39,0.09,0.03,0.09,0
3630,0.04,9.42,0.22,0.26,0.07,4.25,0.3,0.08,1.12,0.02,0.006,0.001,16.46,1.95,0.007,41.83,4.26,0.02,0.16,0.01,0
4754,0.06,22.9,0.06,1.58,0.07,0.06,0.03,0.07,1.43,0.0,0.007,0.097,8.12,0.61,0.007,3.03,0.89,0.05,0.04,0.01,1
1527,1.54,20.23,0.75,1.24,0.1,7.39,0.55,0.4,1.09,0.0,0.65,0.14,3.58,1.31,0.005,29.51,6.08,0.08,0.48,0.04,0
36,3.52,23.19,0.03,2.69,0.006,4.94,0.76,1.85,1.24,0.75,0.75,0.124,1.91,1.0,0.008,24.84,3.19,0.08,0.37,0.06,1
1957,0.79,14.03,0.39,1.6,0.04,3.27,0.55,0.63,0.7,0.08,0.001,0.144,9.51,1.28,0.005,48.53,5.76,0.06,0.5,0.02,0
564,2.78,0.51,0.04,2.44,0.006,1.09,0.33,1.94,1.49,0.15,0.001,0.114,9.96,1.84,0.007,28.44,2.54,0.04,0.5,0.09,1
3754,0.08,11.37,0.13,2.89,0.05,4.26,0.6,0.01,0.03,0.18,0.006,0.061,14.6,1.57,0.003,28.08,5.06,0.09,0.22,0.04,0
183,2.56,28.59,0.03,2.16,0.004,5.48,0.33,0.89,1.41,0.74,0.74,0.119,11.67,1.94,0.009,15.96,7.08,0.06,0.14,0.01,1
1189,0.52,22.11,0.6,2.96,0.08,0.69,0.21,1.32,1.23,0.0,0.0,0.049,18.94,1.86,0.007,32.08,0.51,0.06,0.2,0.0,0
4458,0.05,15.82,0.04,0.2,0.03,0.19,0.02,0.07,0.87,0.0,0.002,0.17,4.94,0.0,0.001,3.58,3.4,0.03,0.03,0.07,0
5759,0.0,12.91,0.09,0.92,0.01,0.26,0.1,0.97,1.31,0.76,0.76,0.088,10.45,0.92,0.01,6.21,5.62,0.1,0.08,0.06,0
4168,0.01,21.01,0.02,0.33,0.05,0.08,0.03,0.0,1.19,0.0,0.7,0.157,10.87,0.41,0.0,5.44,3.63,0.04,0.0,0.02,0
2669,0.05,3.44,0.04,0.38,0.002,4.77,0.19,1.77,1.43,0.97,0.97,0.118,2.17,1.03,0.002,28.76,7.36,0.03,0.1,0.0,0
6452,0.04,10.72,0.07,0.88,0.05,0.52,0.03,0.98,0.79,0.72,0.72,0.115,1.22,1.15,0.002,1.36,0.66,0.05,0.08,0.07,0
5114,0.07,18.19,0.02,0.92,0.1,0.32,0.06,0.29,0.5,0.0,0.7,0.136,18.9,1.46,0.001,0.02,0.74,0.02,0.08,0.02,0
7109,0.03,11.63,0.01,0.04,0.09,0.16,0.0,0.65,0.73,0.53,0.53,0.132,4.8,1.33,0.007,6.8,1.17,0.05,0.05,0.05,0
6627,0.01,17.21,0.07,1.98,0.06,0.27,0.08,1.74,1.49,0.13,0.007,0.102,15.23,1.53,0.009,3.7,1.12,0.06,0.02,0.02,0
6215,0.1,28.85,0.03,0.4,0.05,0.1,0.09,1.32,1.3,0.73,0.73,0.086,4.79,1.45,0.001,2.56,0.61,0.07,0.02,0.03,0
4315,0.08,16.61,0.08,1.59,0.0,0.32,0.08,0.03,0.4,0.0,0.003,0.144,7.36,0.94,0.01,8.47,0.55,0.09,0.01,0.04,1
5642,0.03,2.75,0.09,0.2,0.06,0.28,0.08,1.49,0.65,1.0,1.0,0.092,7.11,0.08,0.002,7.9,1.33,0.04,0.07,0.04,0
6190,0.09,18.53,0.02,0.14,0.03,0.21,0.05,0.73,0.82,0.7,0.7,0.122,2.16,1.55,0.007,8.3,0.38,0.1,0.02,0.04,0
4159,0.03,13.73,0.01,0.07,0.08,0.16,0.08,0.04,0.28,0.0,0.52,0.197,8.05,0.04,0.006,2.53,0.13,0.06,0.09,0.08,0
4405,0.03,2.38,0.03,0.34,0.04,0.1,0.04,0.03,0.3,0.0,0.003,0.05,16.42,0.23,0.005,0.14,0.18,0.01,0.01,0.0,0
7470,0.08,0.28,0.06,1.37,0.09,0.03,0.07,0.91,1.26,0.0,0.0,0.16,16.0,1.25,0.004,7.38,0.62,0.01,0.06,0.08,0
419,1.45,20.34,0.03,2.31,0.006,7.97,0.53,0.07,0.53,0.02,0.001,0.028,10.91,1.36,0.008,46.99,1.69,0.06,0.16,0.06,0
5306,0.07,19.21,0.02,3.52,0.01,0.09,0.06,0.79,0.32,0.0,0.64,0.044,0.41,0.26,0.001,0.03,2.3,0.08,0.02,0.05,0
168,2.6,18.17,0.03,3.33,0.003,3.26,0.26,1.07,1.44,0.07,0.005,0.06,9.95,1.72,0.006,1.25,1.55,0.1,0.04,0.08,1
7525,0.02,6.21,0.05,0.15,0.01,0.05,0.07,1.72,0.49,0.0,0.0,0.093,7.62,1.41,0.009,0.48,4.4,0.02,0.06,0.07,0
601,1.48,28.35,0.05,3.75,0.005,1.81,0.27,0.97,0.06,0.12,0.008,0.189,2.43,1.12,0.008,11.97,4.29,0.07,0.31,0.08,1
7254,0.03,6.55,0.02,0.32,0.07,0.01,0.01,0.67,0.63,0.48,0.003,0.007,9.5,1.48,0.002,2.78,3.61,0.09,0.08,0.07,0
2678,0.02,9.34,0.03,0.49,0.006,0.73,0.78,0.58,1.32,0.59,0.59,0.118,9.2,1.43,0.005,1.35,4.02,0.04,0.03,0.06,0
2962,0.05,28.38,0.04,1.25,0.006,5.09,0.05,1.33,1.29,0.43,0.006,0.108,9.01,1.84,0.004,23.76,2.12,0.07,0.07,0.01,1
7896,0.07,12.01,0.08,0.18,0.08,0.1,0.06,0.1,0.02,0.49,0.0,0.194,11.89,1.18,0.008,8.78,1.5,0.06,0.08,0.02,0
3312,0.07,24.34,0.77,1.79,0.01,2.75,0.88,0.13,0.06,0.58,0.58,0.035,3.18,1.31,0.007,18.49,1.63,0.01,0.01,0.06,0
805,3.6,8.62,0.01,1.04,0.004,1.41,0.19,1.76,0.21,0.0,0.0,0.01,2.57,1.61,0.002,5.85,1.54,0.09,0.16,0.01,1
2950,0.09,15.72,0.02,3.28,0.001,3.16,0.07,0.67,0.08,0.61,0.61,0.123,3.28,1.72,0.0,5.54,0.32,0.03,0.06,0.01,1
6313,0.01,18.19,0.09,0.16,0.0,0.63,0.07,1.33,1.07,0.35,0.004,0.099,8.49,1.71,0.009,5.42,0.4,0.09,0.05,0.09,0
658,1.28,27.62,0.04,1.01,0.009,7.85,0.03,0.29,0.66,0.54,0.54,0.048,4.78,1.83,0.0,9.13,1.6,0.02,0.21,0.05,1
7145,0.06,24.25,0.03,0.37,0.06,0.03,0.03,1.51,0.36,0.78,0.78,0.159,14.09,1.74,0.008,3.36,4.61,0.07,0.05,0.07,0
117,2.91,5.19,0.02,2.66,0.008,5.07,0.33,0.72,0.42,0.75,0.75,0.07,12.32,1.26,0.005,21.38,3.49,0.0,0.38,0.03,1
7099,0.05,6.81,0.01,0.52,0.06,0.22,0.0,0.77,0.76,0.51,0.51,0.086,10.72,1.18,0.0,1.25,2.66,0.02,0.0,0.08,0
5718,0.05,1.13,0.09,2.65,0.0,0.09,0.05,1.13,1.05,0.97,0.97,0.007,6.35,0.35,0.006,7.28,2.84,0.01,0.03,0.08,0
968,4.4,12.18,0.04,0.98,0.006,3.53,0.13,1.17,0.82,0.0,0.0,0.177,14.8,1.03,0.001,2.35,6.52,0.07,0.42,0.07,1
1421,3.39,11.69,0.24,3.72,0.12,4.52,0.73,0.91,0.65,0.0,0.51,0.023,16.83,1.67,0.006,26.32,5.65,0.03,0.31,0.03,0
1091,1.8,13.64,0.18,2.11,0.01,0.5,0.51,1.5,0.69,0.0,0.0,0.053,1.97,1.52,0.005,46.35,6.98,0.05,0.15,0.07,0
3843,0.05,9.33,0.12,3.66,0.12,7.53,0.48,0.06,0.88,0.36,0.005,0.072,3.73,1.36,0.009,13.14,4.59,0.1,0.39,0.06,0
7818,0.07,15.74,0.04,0.62,0.06,0.07,0.02,0.08,0.5,0.0,0.0,0.062,7.7,1.09,0.007,0.51,4.02,0.1,0.1,0.04,0
598,0.92,21.9,0.03,0.6,0.001,7.24,0.14,1.2,1.31,0.91,0.91,0.027,18.96,1.47,0.002,7.24,6.44,0.04,0.01,0.08,1
4624,0.02,11.48,0.1,0.7,0.02,0.03,0.1,0.1,0.4,0.0,0.0,0.152,13.47,0.26,0.008,2.77,0.03,0.04,0.03,0.09,0
2053,0.02,10.15,0.04,1.98,0.001,7.97,0.32,1.98,0.66,0.06,0.008,0.101,7.22,1.69,0.009,5.2,5.63,0.04,0.12,0.01,0
7448,0.08,18.98,0.07,0.94,0.1,0.06,0.08,0.44,0.67,0.59,0.59,0.042,15.39,1.82,0.006,2.47,0.16,0.05,0.03,0.02,0
7597,0.09,13.38,0.03,2.98,0.01,0.08,0.01,1.39,0.7,0.0,0.0,0.116,13.81,1.34,0.006,2.91,1.15,0.05,0.04,0.07,0
3138,0.1,17.03,0.96,2.96,0.1,7.94,0.4,1.24,0.92,0.42,0.006,0.172,7.05,1.16,0.004,57.75,5.9,0.08,0.21,0.01,0
4991,0.08,9.43,0.08,0.23,0.07,0.09,0.03,1.37,0.71,0.0,0.99,0.112,11.47,0.7,0.001,1.82,0.95,0.0,0.03,0.06,0
5154,0.02,15.78,0.05,0.83,0.04,0.09,0.06,0.04,1.16,0.0,0.51,0.044,5.21,0.9,0.006,2.73,2.56,0.04,0.09,0.08,0
258,4.38,7.96,0.01,1.22,0.003,3.5,0.1,1.32,0.87,0.61,0.61,0.174,12.48,1.09,0.009,24.76,2.6,0.06,0.05,0.09,1
6618,0.0,17.55,0.02,0.16,0.09,0.06,0.01,0.72,1.32,0.99,0.99,0.087,2.5,1.44,0.003,0.24,0.68,0.08,0.02,0.03,0
873,2.74,16.69,0.02,1.4,0.001,1.35,0.57,1.43,1.39,0.0,0.0,0.118,5.46,1.76,0.001,24.43,1.42,0.04,0.05,0.07,1
6207,0.06,24.94,0.02,0.01,0.08,0.23,0.08,0.03,1.27,0.82,0.82,0.041,16.88,1.29,0.009,3.4,1.89,0.05,0.06,0.07,0
188,1.66,2.34,0.03,2.39,0.001,4.98,0.55,0.88,1.45,0.58,0.58,0.067,12.79,1.17,0.007,57.83,5.78,0.04,0.26,0.01,0
4918,0.01,26.59,0.04,0.75,0.08,0.04,0.04,0.07,0.03,0.0,0.004,0.055,5.22,0.18,0.0,7.07,0.97,0.09,0.08,0.05,1
4229,0.06,0.54,0.08,0.98,0.0,0.24,0.05,0.02,0.62,0.0,0.92,0.112,8.13,0.88,0.007,4.08,0.74,0.05,0.07,0.05,0
4022,0.02,20.56,0.02,1.68,0.03,0.5,0.07,0.01,1.44,0.0,0.56,0.012,9.42,0.15,0.004,3.94,1.1,0.07,0.03,0.08,0
2917,0.02,18.53,0.03,2.14,0.001,1.79,0.88,0.56,1.49,0.58,0.58,0.05,11.82,1.06,0.003,30.27,1.91,0.08,0.29,0.06,0
2760,0.08,13.69,0.02,0.83,0.003,7.24,0.33,0.97,1.31,0.76,0.76,0.088,9.49,1.1,0.01,43.93,7.38,0.1,0.35,0.06,0
4033,0.03,29.15,0.06,0.3,0.09,0.12,0.09,0.01,0.0,0.0,0.8,0.091,17.33,0.26,0.001,2.84,0.61,0.09,0.07,0.0,0
1305,1.49,2.97,1.02,3.05,0.06,3.53,0.13,1.22,0.46,0.0,0.004,0.105,9.28,1.44,0.005,28.08,5.64,0.09,0.15,0.08,0
1782,2.08,25.43,0.25,3.07,0.06,8.0,0.51,0.93,0.62,0.35,0.004,0.198,9.22,1.42,0.001,27.31,4.0,0.06,0.11,0.0,0
3368,0.01,5.55,0.46,3.98,0.05,0.74,0.47,1.32,0.65,0.95,0.95,0.148,9.35,1.18,0.0,25.29,0.88,0.0,0.29,0.09,0
896,1.07,22.83,0.03,2.0,0.001,3.52,0.05,1.65,0.61,0.0,0.0,0.146,16.5,1.4,0.003,41.88,4.9,0.05,0.48,0.06,0
5258,0.0,9.13,0.09,1.16,0.09,0.23,0.03,1.04,0.58,0.0,0.5,0.106,15.42,0.14,0.005,6.81,1.7,0.03,0.02,0.01,0
5369,0.05,18.91,0.02,0.08,0.02,0.17,0.06,1.91,0.96,0.0,0.002,0.132,16.25,0.78,0.01,2.52,4.06,0.02,0.0,0.02,0
6717,0.1,11.82,0.1,1.15,0.03,0.04,0.04,0.99,0.62,0.72,0.72,0.076,15.59,1.77,0.004,0.8,0.79,0.06,0.04,0.02,0
5917,0.1,19.7,0.04,1.34,0.04,0.22,0.06,1.62,0.98,0.07,0.008,0.107,4.98,0.71,0.007,0.13,0.03,0.09,0.04,0.02,0
6603,0.05,25.9,0.06,0.59,0.05,0.05,0.01,1.87,1.16,0.43,0.009,0.121,12.65,1.63,0.005,9.91,0.39,0.07,0.03,0.08,0
3001,0.09,21.06,0.7,3.65,0.09,5.3,0.68,0.66,0.9,0.65,0.65,0.1,2.84,2.26,0.003,50.47,3.21,0.08,0.27,0.05,0
184,2.99,21.68,0.03,3.04,0.007,0.67,0.72,0.55,0.19,0.72,0.72,0.089,0.16,1.12,0.004,34.97,6.83,0.01,0.25,0.03,1
5263,0.07,21.81,0.01,0.73,0.09,0.38,0.01,0.28,0.28,0.0,0.0,0.137,18.93,0.49,0.009,2.54,0.01,0.1,0.02,0.02,0
6076,0.04,13.26,0.07,1.6,0.06,0.35,0.05,0.71,0.52,0.39,0.007,0.146,7.72,1.57,0.003,4.5,0.42,0.07,0.01,0.01,0
6135,0.0,26.79,0.1,0.48,0.08,0.17,0.07,0.27,0.93,0.5,0.5,0.07,15.93,1.44,0.002,0.47,1.3,0.06,0.0,0.02,0
6414,0.02,12.19,0.08,0.23,0.06,0.69,0.07,1.0,0.14,0.36,0.005,0.1,14.38,2.0,0.005,0.48,0.88,0.04,0.07,0.03,0
648,1.37,6.4,0.02,0.75,0.001,5.88,0.09,0.99,0.8,0.37,0.002,0.148,17.6,1.04,0.002,13.29,4.08,0.06,0.05,0.01,1
1613,5.03,7.59,0.13,0.94,0.04,3.22,0.19,1.0,0.36,0.0,0.005,0.001,1.17,1.41,0.008,47.79,3.8,0.09,0.32,0.04,0
5411,0.01,15.67,0.09,0.14,0.09,0.43,0.08,0.08,1.44,0.0,0.004,0.172,1.46,0.51,0.01,7.58,4.62,0.05,0.08,0.08,0
2023,0.03,20.64,0.03,2.6,0.008,7.24,0.61,1.23,1.44,0.56,0.56,0.012,9.42,1.74,0.004,36.23,3.22,0.07,0.18,0.08,0
3969,0.07,7.38,0.08,1.49,0.08,3.06,0.36,0.02,1.14,0.26,0.006,0.18,15.93,2.19,0.01,55.43,7.79,0.08,0.13,0.01,0
2222,0.25,0.98,0.02,1.62,0.004,4.54,0.24,1.66,0.64,0.1,0.002,0.124,12.21,1.06,0.007,24.01,3.65,0.05,0.37,0.02,0
357,4.39,29.54,0.02,2.5,0.005,4.93,0.62,0.1,0.72,0.39,0.008,0.011,14.95,1.21,0.007,8.56,6.29,0.1,0.29,0.06,1
5039,0.06,9.07,0.05,3.54,0.06,0.19,0.04,0.22,0.68,0.0,0.63,0.162,11.91,0.22,0.005,3.56,5.78,0.09,0.01,0.06,0
5773,0.09,7.36,0.09,0.34,0.07,0.08,0.03,0.99,0.08,0.52,0.52,0.022,12.53,0.21,0.009,2.88,3.39,0.05,0.05,0.07,0
7870,0.03,6.72,0.07,0.07,0.06,0.03,0.01,0.08,1.39,0.0,0.0,0.118,5.85,2.27,0.001,5.28,1.42,0.04,0.08,0.07,0
5168,0.01,20.83,0.08,1.09,0.04,0.03,0.09,0.08,1.19,0.0,0.7,0.157,11.04,0.05,0.0,5.25,0.74,0.04,0.01,0.02,0
759,2.91,19.59,0.04,1.48,0.008,6.62,0.06,1.69,0.94,0.0,0.0,0.198,10.67,1.62,0.008,50.55,7.92,0.08,0.09,0.03,0
532,4.85,11.43,0.01,1.04,0.001,6.81,0.87,0.92,1.2,0.2,0.002,0.01,18.55,1.93,0.002,22.43,4.58,0.01,0.2,0.04,1
2812,0.01,28.4,0.02,2.0,0.009,3.03,0.1,0.83,0.59,0.85,0.85,0.025,0.86,1.56,0.001,41.5,7.88,0.03,0.28,0.08,0
6077,0.06,27.21,0.03,0.56,0.04,0.02,0.09,1.99,0.22,0.25,0.008,0.085,3.29,1.88,0.008,0.39,0.11,0.09,0.07,0.03,0
6870,0.01,22.42,0.09,0.94,0.01,0.57,0.08,1.64,1.06,0.07,0.001,0.147,7.5,1.76,0.002,4.45,3.93,0.03,0.02,0.07,0
4764,0.04,8.31,0.02,1.08,0.09,0.1,0.05,0.01,0.01,0.0,0.92,0.101,15.1,0.0,0.007,0.09,0.96,0.01,0.05,0.04,0
1333,3.54,23.93,0.3,3.41,0.08,0.33,0.74,1.63,1.35,0.0,0.69,0.02,1.23,1.82,0.009,3.52,3.66,0.06,0.26,0.05,0
2313,0.28,28.18,0.04,0.26,0.005,2.11,0.65,0.62,0.44,0.31,0.002,0.136,12.26,1.1,0.004,18.2,2.12,0.09,0.37,0.02,0
5669,0.05,19.81,0.04,0.35,0.03,0.35,0.03,0.61,1.26,0.42,0.005,0.162,1.26,0.55,0.008,0.64,0.7,0.05,0.08,0.05,0
5553,0.04,23.32,0.03,0.97,0.1,0.05,0.0,1.76,0.74,0.32,0.002,0.048,12.08,0.1,0.004,0.4,0.77,0.07,0.08,0.01,0
5873,0.08,17.94,0.06,0.8,0.01,0.27,0.06,1.32,0.95,0.61,0.61,0.16,11.78,0.57,0.002,0.28,0.32,0.05,0.04,0.04,0
7606,0.06,0.74,0.06,0.81,0.0,0.17,0.04,0.15,1.1,0.0,0.0,0.194,4.74,1.58,0.0,0.16,3.1,0.05,0.02,0.02,0
6884,0.01,3.48,0.09,0.23,0.01,0.42,0.03,0.29,0.57,0.64,0.64,0.154,16.29,1.96,0.002,0.09,0.73,0.04,0.03,0.0,0
6295,0.01,9.15,0.08,1.02,0.02,0.1,0.09,0.34,1.4,0.56,0.56,0.013,3.36,1.31,0.009,8.79,1.74,0.05,0.08,0.03,0
7894,0.03,19.98,0.05,1.96,0.08,0.04,0.01,0.02,1.13,0.81,0.0,0.017,1.65,1.98,0.008,2.78,3.14,0.03,0.08,0.05,0
4968,0.08,6.98,0.07,0.42,0.07,0.05,0.0,0.06,1.14,0.0,0.006,0.18,15.86,0.92,0.01,9.72,5.05,0.08,0.06,0.01,0
492,3.13,0.25,0.02,3.58,0.002,0.81,0.83,0.3,1.24,0.51,0.51,0.098,10.9,1.2,0.003,18.64,1.32,0.04,0.02,0.05,1
6590,0.07,2.62,0.06,0.23,0.07,0.02,0.07,0.7,0.74,0.95,0.95,0.124,15.45,1.2,0.0,8.73,0.96,0.08,0.05,0.07,0
6526,0.09,19.73,0.09,0.67,0.07,0.55,0.05,0.4,1.09,0.65,0.65,0.14,2.98,1.06,0.005,0.36,1.7,0.08,0.07,0.04,0
5972,0.07,22.55,0.05,0.86,0.01,0.06,0.08,1.82,0.02,0.22,0.008,0.017,14.69,0.7,0.001,9.0,0.01,0.0,0.09,0.06,0
2368,0.08,5.65,0.02,3.4,0.003,0.73,0.47,1.32,0.65,0.95,0.95,0.148,9.15,1.1,0.0,40.62,0.88,0.0,0.29,0.09,0
119,3.24,2.01,0.001,1.6,0.002,0.4,0.24,1.52,0.76,0.57,0.57,0.155,7.89,1.91,0.002,58.58,3.04,0.1,0.2,0.08,0
6255,0.02,7.29,0.02,0.39,0.01,0.08,0.02,0.36,0.45,0.79,0.79,0.198,7.1,1.36,0.008,1.67,0.31,0.0,0.1,0.06,0
2405,0.11,2.63,0.04,2.6,0.005,3.01,0.65,1.6,0.16,0.02,0.003,0.178,16.05,1.29,0.002,13.75,4.89,0.03,0.12,0.01,0
3005,0.09,14.37,0.16,3.74,0.08,0.83,0.43,1.38,0.11,0.67,0.67,0.135,10.65,2.01,0.006,45.38,5.42,0.08,0.19,0.02,0
610,4.82,20.75,0.001,2.52,0.007,2.98,0.08,1.55,0.14,0.89,0.89,0.041,2.29,1.61,0.008,1.49,3.44,0.01,0.22,0.02,1
6235,0.05,9.17,0.04,0.38,0.0,0.47,0.01,0.68,0.79,0.23,0.002,0.014,6.83,1.32,0.009,0.62,1.57,0.01,0.02,0.02,0
2858,0.1,16.98,0.03,1.88,0.006,5.33,0.16,0.88,0.12,0.87,0.87,0.143,13.48,1.73,0.009,56.14,2.74,0.07,0.24,0.02,0
5440,0.02,24.45,0.07,0.41,0.07,0.49,0.02,1.83,0.77,0.0,0.67,0.089,11.95,0.5,0.001,0.32,2.8,0.1,0.1,0.07,0
293,3.89,1.05,0.01,2.28,0.008,1.26,0.04,0.14,0.77,0.24,0.003,0.062,13.59,1.98,0.005,51.76,0.99,0.08,0.49,0.08,1
3937,0.07,21.94,0.63,4.63,0.01,4.5,0.38,0.05,0.12,0.63,0.63,0.026,4.94,2.0,0.007,45.61,7.46,0.07,0.3,0.0,0
1653,2.38,16.13,0.33,1.79,0.07,2.15,0.51,0.46,0.74,0.48,0.001,0.072,13.56,1.66,0.005,29.13,4.31,0.09,0.28,0.08,0
1492,3.18,0.15,0.76,4.48,0.01,1.05,0.83,0.3,1.24,0.0,0.51,0.098,11.08,1.29,0.003,23.53,1.32,0.04,0.02,0.05,0
1494,1.27,24.4,0.97,2.87,0.07,6.34,0.23,1.27,0.21,0.0,0.67,0.092,6.0,1.25,0.01,26.77,4.5,0.08,0.25,0.09,0
162,2.69,4,0.02,0.28,0.005,0.81,0.33,0.07,0.7,0.01,0.0,0.008,6.74,1.69,0.006,20.14,7.85,0.06,0.13,0.08,1
5520,0.03,4.39,0.05,0.79,0.05,0.12,0.05,1.93,0.45,0.0,0.63,0.124,4.41,0.78,0.007,2.17,2.79,0.05,0.08,0.02,0
5836,0.01,23.69,0.0,1.63,0.03,0.06,0.05,1.35,1.03,0.04,0.007,0.067,13.95,0.52,0.0,1.98,0.76,0.05,0.02,0.0,0
1990,2.04,28.64,1.01,3.64,0.11,6.69,0.27,0.2,0.58,0.8,0.8,0.112,12.41,1.8,0.007,52.81,7.21,0.07,0.46,0.09,0
2699,0.09,1.74,0.01,2.06,0.007,2.37,0.17,1.78,1.17,0.28,0.002,0.035,0.92,1.15,0.009,10.93,4.69,0.0,0.28,0.02,0
